Domain Name,Domain Type,Agency,City,State
fuersteneck.de,City,Non-Federal Agency,Fürsteneck,BY
fuerstenfeldbruck.de,City,Non-Federal Agency,Fürstenfeldbruck,BY
fuerstenstein.de,City,Non-Federal Agency,Fürstenstein,BY
fuerstenzell.de,City,Non-Federal Agency,Fürstenzell,BY
fuerth.de,City,Non-Federal Agency,Fürth,BY
fuhlenhagen.com,City,Non-Federal Agency,Fuhlenhagen,SH
fuldabrueck.de,City,Non-Federal Agency,Fuldabrück,HE
fulda.de,City,Non-Federal Agency,Fulda,HE
fuldatal.de,City,Non-Federal Agency,Fuldatal,HE
furth-bei-landshut.de,City,Non-Federal Agency,Furth,BY
furth.de,City,Non-Federal Agency,Furth im Wald,BY
furtwangen.de,City,Non-Federal Agency,Furtwangen im Schwarzwald,BW
fussgoenheim.de,City,Non-Federal Agency,Fußgönheim,RP
gablingen.de,City,Non-Federal Agency,Gablingen,BY
gabsheim.de,City,Non-Federal Agency,Gabsheim,RP
gachenbach.de,City,Non-Federal Agency,Gachenbach,BY
gadebusch.de,City,Non-Federal Agency,Gadebusch,MV
gaedheim.de,City,Non-Federal Agency,Gädheim,BY
gaertringen.de,City,Non-Federal Agency,Gärtringen,BW
gaeufelden.de,City,Non-Federal Agency,Gäufelden,BW
gaggenau.de,City,Non-Federal Agency,Gaggenau,BW
gaiberg.de,City,Non-Federal Agency,Gaiberg,BW
gaienhofen.de,City,Non-Federal Agency,Gaienhofen,BW
gaildorf.de,City,Non-Federal Agency,Gaildorf,BW
gailingen.de,City,Non-Federal Agency,Gailingen am Hochrhein,BW
gaimersheim.de,City,Non-Federal Agency,Gaimersheim,BY
gaissach.de,City,Non-Federal Agency,Gaißach,BY
galmsbuell.city-map.de,City,Non-Federal Agency,Galmsbüll,SH
gammelshausen.de,City,Non-Federal Agency,Gammelshausen,BW
gammertingen.de,City,Non-Federal Agency,Gammertingen,BW
ganderkesee.de,City,Non-Federal Agency,Ganderkesee,NI
gandesbergen.de,City,Non-Federal Agency,Gandesbergen,NI
gangelt.de,City,Non-Federal Agency,Gangelt,NW
gangkofen.de,City,Non-Federal Agency,Gangkofen,BY
gangloffsoemmern.de,City,Non-Federal Agency,Gangloffsömmern,TH
gapa.de,City,Non-Federal Agency,Garmisch-Partenkirchen,BY
garbsen.de,City,Non-Federal Agency,Garbsen,NI
garching-alz.de,City,Non-Federal Agency,Garching an der Alz,BY
garching.de,City,Non-Federal Agency,Garching bei München,BY
gardelegen.de,City,Non-Federal Agency,Gardelegen,ST
garding.de,City,Non-Federal Agency,Garding,SH
garlstorf.de,City,Non-Federal Agency,Garlstorf,NI
garrel.de,City,Non-Federal Agency,Garrel,NI
gars.de,City,Non-Federal Agency,Gars am Inn,BY
garstedt.de,City,Non-Federal Agency,Garstedt,NI
gartow.de,City,Non-Federal Agency,Schnackenburg,NI
gartz.de,City,Non-Federal Agency,Casekow,BB
garzau.de,City,Non-Federal Agency,Garzau-Garzin,BB
gattendorf.de,City,Non-Federal Agency,Gattendorf,BY
gau-algesheim.de,City,Non-Federal Agency,Gau-Algesheim,RP
gau-bickelheim.de,City,Non-Federal Agency,Gau-Bickelheim,RP
gau-bischofsheim.de,City,Non-Federal Agency,Gau-Bischofsheim,RP
gaugrehweiler.de,City,Non-Federal Agency,Gaugrehweiler,RP
gaukoenigshofen.de,City,Non-Federal Agency,Gaukönigshofen,BY
gau-odernheim.de,City,Non-Federal Agency,Gau-Odernheim,RP
gauting.de,City,Non-Federal Agency,Gauting,BY
gau-weinheim.de,City,Non-Federal Agency,Gau-Weinheim,RP
gde-badfuessing.de,City,Non-Federal Agency,Bad Füssing,BY
gde-haidmuehle.de,City,Non-Federal Agency,Haidmühle,BY
gdekw.de,City,Non-Federal Agency,Kleines Wiesental,BW
gebenbach.de,City,Non-Federal Agency,Gebenbach,BY
gebesee.de,City,Non-Federal Agency,Gebesee,TH
gebroth.eu,City,Non-Federal Agency,Gebroth,RP
gebsattel.de,City,Non-Federal Agency,Gebsattel,BY
gechingen.de,City,Non-Federal Agency,Gechingen,BW
gedern.de,City,Non-Federal Agency,Gedern,HE
geeste.de,City,Non-Federal Agency,Geeste,NI
geestequelle.de,City,Non-Federal Agency,Alfstedt,NI
geesthacht.de,City,Non-Federal Agency,Geesthacht,SH
geestland.eu,City,Non-Federal Agency,Geestland,NI
gefell.de,City,Non-Federal Agency,Gefell,RP
gefrees.de,City,Non-Federal Agency,Gefrees,BY
gehlberg.net,City,Non-Federal Agency,Gehlberg,TH
gehlweiler.de,City,Non-Federal Agency,Gehlweiler,RP
gehofen.de,City,Non-Federal Agency,Gehofen,TH
gehrde.de,City,Non-Federal Agency,Gehrde,NI
gehrden.de,City,Non-Federal Agency,Gehrden,NI
gehren.eu,City,Non-Federal Agency,Gehren,TH
geiersthal.de,City,Non-Federal Agency,Geiersthal,BY
geilenkirchen.de,City,Non-Federal Agency,Geilenkirchen,NW
geilnau.de,City,Non-Federal Agency,Geilnau,RP
geisa.de,City,Non-Federal Agency,Buttlar,TH
geiselbach.de,City,Non-Federal Agency,Geiselbach,BY
geiselberg.de,City,Non-Federal Agency,Geiselberg,RP
geiselhoering.de,City,Non-Federal Agency,Geiselhöring,BY
geiselwind.de,City,Non-Federal Agency,Geiselwind,BY
geisenfeld.de,City,Non-Federal Agency,Geisenfeld,BY
geisenhausen.de,City,Non-Federal Agency,Geisenhausen,BY
geisenheim.de,City,Non-Federal Agency,Geisenheim,HE
geisfeld.de,City,Non-Federal Agency,Geisfeld,RP
geisig.de,City,Non-Federal Agency,Geisig,RP
geisingen.de,City,Non-Federal Agency,Geisingen,BW
geislingen.de,City,Non-Federal Agency,Geislingen an der Steige,BW
geithain.de,City,Non-Federal Agency,Geithain,SN
gelbensande.de,City,Non-Federal Agency,Gelbensande,MV
gelchsheim.de,City,Non-Federal Agency,Gelchsheim,BY
geldern.de,City,Non-Federal Agency,Geldern,NW
geldersheim.de,City,Non-Federal Agency,Geldersheim,BY
gelenau.de,City,Non-Federal Agency,Gelenau/Erzgeb.,SN
gellersen.de,City,Non-Federal Agency,Südergellersen,NI
gelnhausen.de,City,Non-Federal Agency,Gelnhausen,HE
gelsenkirchen.de,City,Non-Federal Agency,Gelsenkirchen,NW
geltendorf.de,City,Non-Federal Agency,Geltendorf,BY
gelting.de,City,Non-Federal Agency,Gelting,SH
gem-boerdeland.de,City,Non-Federal Agency,Bördeland,ST
gemeinde-aach.de,City,Non-Federal Agency,Aach (bei Trier),RP
gemeinde-adelshofen.de,City,Non-Federal Agency,Adelshofen,BY
gemeindeahorn.de,City,Non-Federal Agency,Ahorn,BW
gemeinde-ahrbrueck.de,City,Non-Federal Agency,Ahrbrück,RP
gemeinde-aichwald.de,City,Non-Federal Agency,Aichwald,BW
gemeinde-aidhausen.de,City,Non-Federal Agency,Aidhausen,BY
gemeinde-alperstedt.de,City,Non-Federal Agency,Alperstedt,TH
gemeinde-altdoebern.de,City,Non-Federal Agency,Altdöbern,BB
gemeinde-altendorf.de,City,Non-Federal Agency,Altendorf,BY
gemeinde-altheim.de,City,Non-Federal Agency,Altheim,BW
gemeinde-amberg.de,City,Non-Federal Agency,Amberg,BY
gemeinde-amerdingen.de,City,Non-Federal Agency,Amerdingen,BY
gemeinde-am-mellensee.de,City,Non-Federal Agency,Am Mellensee,BB
gemeinde-andechs.de,City,Non-Federal Agency,Andechs,BY
gemeinde-anrode.de,City,Non-Federal Agency,Anrode,TH
gemeinde-arenrath.de,City,Non-Federal Agency,Arenrath,RP
gemeinde-arkebek.de,City,Non-Federal Agency,Arkebek,SH
gemeinde-arnsdorf.de,City,Non-Federal Agency,Arnsdorf,SN
gemeinde-arzberg.de,City,Non-Federal Agency,Arzberg,SN
gemeinde-asbach.de,City,Non-Federal Agency,Asbach,RP
gemeinde-ascheffel.de,City,Non-Federal Agency,Ascheffel,SH
gemeinde-asendorf.de,City,Non-Federal Agency,Asendorf,NI
gemeinde-auerbach.de,City,Non-Federal Agency,Auerbach,BY
gemeinde-aufhausen.de,City,Non-Federal Agency,Aufhausen,BY
gemeinde-bad-bellingen.de,City,Non-Federal Agency,Bad Bellingen,BW
gemeinde-badenweiler.de,City,Non-Federal Agency,Badenweiler,BW
gemeinde-bad-grund.de,City,Non-Federal Agency,Bad Grund (Harz),NI
gemeinde-ballstaedt.de,City,Non-Federal Agency,Ballstädt,TH
gemeinde-balow.de,City,Non-Federal Agency,Balow,MV
gemeinde-banzkow.de,City,Non-Federal Agency,Banzkow,MV
gemeinde-bargstall.de,City,Non-Federal Agency,Bargstall,SH
gemeinde-bark.de,City,Non-Federal Agency,Bark,SH
gemeinde-barlt.de,City,Non-Federal Agency,Barlt,SH
gemeinde-barum.de,City,Non-Federal Agency,Barum,NI
gemeinde-beckedorf.de,City,Non-Federal Agency,Beckedorf,NI
gemeinde-beetzsee.de,City,Non-Federal Agency,Beetzsee,BB
gemeindebeilrode.de,City,Non-Federal Agency,Beilrode,SN
gemeinde-bellenberg.de,City,Non-Federal Agency,Bellenberg,BY
gemeinde-bengel.de,City,Non-Federal Agency,Bengel,RP
gemeinde-bennewitz.de,City,Non-Federal Agency,Bennewitz,SN
gemeinde-benz.de,City,Non-Federal Agency,Benz (Usedom),MV
gemeinde.berchtesgaden.de,City,Non-Federal Agency,Berchtesgaden,BY
gemeinde-berg.de,City,Non-Federal Agency,Berg,BY
gemeinde-bergheim.de,City,Non-Federal Agency,Bergheim,BY
gemeinde-berkheim.de,City,Non-Federal Agency,Berkheim,BW
gemeinde-biburg.de,City,Non-Federal Agency,Biburg,BY
gemeinde-biederitz.eu,City,Non-Federal Agency,Biederitz,ST
gemeinde-binz.de,City,Non-Federal Agency,Binz,MV
gemeinde-birkenfeld.de,City,Non-Federal Agency,Birkenfeld,BY
gemeinde-birkenhuegel.de,City,Non-Federal Agency,Birkenhügel,TH
gemeinde-bisingen.de,City,Non-Federal Agency,Bisingen,BW
gemeinde-blankenbach.de,City,Non-Federal Agency,Blankenbach,BY
gemeinde-blankenberg.de,City,Non-Federal Agency,Blankenberg,TH
gemeinde-blekendorf.de,City,Non-Federal Agency,Blekendorf,SH
gemeinde-bockhorst.de,City,Non-Federal Agency,Bockhorst,NI
gemeinde-bodenkirchen.de,City,Non-Federal Agency,Bodenkirchen,BY
gemeinde-boehen.de,City,Non-Federal Agency,Böhen,BY
gemeinde-boenebuettel.de,City,Non-Federal Agency,Bönebüttel,SH
gemeinde-boerdeaue.de,City,Non-Federal Agency,Bördeaue,ST
gemeinde-boerfink.de,City,Non-Federal Agency,Börfink,RP
gemeinde-boitzenburger-land.de,City,Non-Federal Agency,Boitzenburger Land,BB
gemeinde-borgstedt.de,City,Non-Federal Agency,Borgstedt,SH
gemeinde-bornholt.de,City,Non-Federal Agency,Bornholt,SH
gemeinde-borstel.de,City,Non-Federal Agency,Borstel,SH
gemeinde-bosau.de,City,Non-Federal Agency,Bosau,SH
gemeinde-brachttal.de,City,Non-Federal Agency,Brachttal,HE
gemeinde-brand.de,City,Non-Federal Agency,Brand,BY
gemeinde-brannenburg.de,City,Non-Federal Agency,Brannenburg,BY
gemeinde-brechen.de,City,Non-Federal Agency,Brechen,HE
gemeinde-breitscheid.de,City,Non-Federal Agency,Breitscheid,HE
gemeindebrieselang.de,City,Non-Federal Agency,Brieselang,BB
gemeinde-brokstedt.de,City,Non-Federal Agency,Brokstedt,SH
gemeinde-bruenn.de,City,Non-Federal Agency,Brünn/Thür.,TH
gemeinde-brunn.de,City,Non-Federal Agency,Brunn,BY
gemeindebrunnen.de,City,Non-Federal Agency,Brunnen,BY
gemeinde-buch.de,City,Non-Federal Agency,Buch,RP
gemeinde-buchdorf.de,City,Non-Federal Agency,Buchdorf,BY
gemeindebuchheim.de,City,Non-Federal Agency,Buchheim,BW
gemeinde-buchhofen.de,City,Non-Federal Agency,Buchhofen,BY
gemeinde-buelstringen.de,City,Non-Federal Agency,Bülstringen,ST
gemeinde-bunde.de,City,Non-Federal Agency,Bunde,NI
gemeinde-burgk.de,City,Non-Federal Agency,Burgk,TH
gemeinde-burkau.de,City,Non-Federal Agency,Burkau,SN
gemeinde-burk.de,City,Non-Federal Agency,Burk,BY
gemeinde-butjadingen.de,City,Non-Federal Agency,Butjadingen,NI
gemeinde-coelpin.de,City,Non-Federal Agency,Cölpin,MV
gemeinde-colbitz.de,City,Non-Federal Agency,Colbitz,ST
gemeinde-contwig.de,City,Non-Federal Agency,Contwig,RP
gemeinde-coppengrave.de,City,Non-Federal Agency,Coppengrave,NI
gemeinde-daiting.de,City,Non-Federal Agency,Daiting,BY
gemeinde-dalberg.de,City,Non-Federal Agency,Dalberg,RP
gemeinde-dalldorf.de,City,Non-Federal Agency,Dalldorf,SH
gemeinde-dammbach.de,City,Non-Federal Agency,Dammbach,BY
gemeinde-dattenberg.de,City,Non-Federal Agency,Dattenberg,RP
gemeinde-daxweiler.de,City,Non-Federal Agency,Daxweiler,RP
gemeinde-demen.de,City,Non-Federal Agency,Demen,MV
gemeinde-denkendorf.de,City,Non-Federal Agency,Denkendorf,BY
gemeinde-deuerling.de,City,Non-Federal Agency,Deuerling,BY
gemeinde.deutschneudorf.net,City,Non-Federal Agency,Deutschneudorf,SN
gemeinde-dierbach.de,City,Non-Federal Agency,Dierbach,RP
gemeinde-dill.de,City,Non-Federal Agency,Dill,RP
gemeinde-dohr.de,City,Non-Federal Agency,Dohr,RP
gemeinde-dornum.de,City,Non-Federal Agency,Dornum,NI
gemeinde-drage.de,City,Non-Federal Agency,Drage,NI
gemeinde-dranske.de,City,Non-Federal Agency,Dranske,MV
gemeinde-drebach.de,City,Non-Federal Agency,Drebach,SN
gemeinde-dreetz.de,City,Non-Federal Agency,Dreetz,BB
gemeinde-drei-gleichen.de,City,Non-Federal Agency,Drei Gleichen,TH
gemeinde-dreis.de,City,Non-Federal Agency,Dreis,RP
gemeinde-ebersbach.de,City,Non-Federal Agency,Ebersbach,SN
gemeinde-egg.de,City,Non-Federal Agency,Egg an der Günz,BY
gemeinde-ehrenberg.de,City,Non-Federal Agency,Ehrenberg (Rhön),HE
gemeinde-einhaus.de,City,Non-Federal Agency,Einhaus,SH
gemeinde-elbtal.de,City,Non-Federal Agency,Elbtal,HE
gemeinde-ellzee.de,City,Non-Federal Agency,Ellzee,BY
gemeinde-elsteraue.de,City,Non-Federal Agency,Elsteraue,ST
gemeinde-elxleben.de,City,Non-Federal Agency,Elxleben,TH
gemeinde-emmerting.de,City,Non-Federal Agency,Emmerting,BY
gemeinde-ensdorf.de,City,Non-Federal Agency,Ensdorf,SL
gemeinde-ense.de,City,Non-Federal Agency,Ense,NW
gemeinde-eppendorf.de,City,Non-Federal Agency,Eppendorf,SN
gemeinde-erlabrunn.de,City,Non-Federal Agency,Erlabrunn,BY
gemeinde-erlau.de,City,Non-Federal Agency,Erlau,SN
gemeinde-erlenbach.de,City,Non-Federal Agency,Erlenbach bei Marktheidenfeld,BY
gemeinde-ersfeld.de,City,Non-Federal Agency,Ersfeld,RP
gemeinde-eschbach.de,City,Non-Federal Agency,Eschbach,BW
gemeinde-eschenbach.de,City,Non-Federal Agency,Eschenbach,BW
gemeinde-esselborn.de,City,Non-Federal Agency,Esselborn,RP
gemeinde-eurasburg.de,City,Non-Federal Agency,Eurasburg,BY
gemeinde-fahrenkrug.de,City,Non-Federal Agency,Fahrenkrug,SH
gemeinde-falkenberg.de,City,Non-Federal Agency,Falkenberg,BY
gemeinde-fambach.de,City,Non-Federal Agency,Fambach,TH
gemeinde-farchant.de,City,Non-Federal Agency,Farchant,BY
gemeinde-feldberg.de,City,Non-Federal Agency,Feldberg (Schwarzwald),BW
gemeinde-felm.de,City,Non-Federal Agency,Felm,SH
gemeinde-fisch.de,City,Non-Federal Agency,Fisch,RP
gemeinde-flammersfeld.de,City,Non-Federal Agency,Flammersfeld,RP
gemeinde-foehren.de,City,Non-Federal Agency,Föhren,RP
gemeinde-frankenthal.de,City,Non-Federal Agency,Frankenthal,SN
gemeinde-frauendorf.de,City,Non-Federal Agency,Frauendorf,BB
gemeinde-frauenpriessnitz.de,City,Non-Federal Agency,Frauenprießnitz,TH
gemeindefreden.de,City,Non-Federal Agency,Winzenburg,NI
gemeinde-fredesdorf.de,City,Non-Federal Agency,Fredesdorf,SH
gemeinde-freudenberg.de,City,Non-Federal Agency,Freudenberg,BY
gemeinde-friedewald.de,City,Non-Federal Agency,Friedewald,HE
gemeinde-friedrichsgraben.de,City,Non-Federal Agency,Friedrichsgraben,SH
gemeinde-friedrichsholm.de,City,Non-Federal Agency,Friedrichsholm,SH
gemeinde-fuerstenberg.de,City,Non-Federal Agency,Fürstenberg,NI
gemeinde-fuerth.de,City,Non-Federal Agency,Fürth,HE
gemeinde-gallin.de,City,Non-Federal Agency,Gallin,MV
gemeinde-gallmersgarten.de,City,Non-Federal Agency,Gallmersgarten,BY
gemeinde-gammelsdorf.de,City,Non-Federal Agency,Gammelsdorf,BY
gemeinde-gersdorf.de,City,Non-Federal Agency,Gersdorf,SN
gemeinde-glashuetten.de,City,Non-Federal Agency,Glashütten,HE
gemeinde-glaubitz.de,City,Non-Federal Agency,Glaubitz,SN
gemeinde.gmund.de,City,Non-Federal Agency,Gmund am Tegernsee,BY
gemeinde-goeggingen.de,City,Non-Federal Agency,Göggingen,BW
gemeinde-gorsleben.de,City,Non-Federal Agency,Gorsleben,TH
gemeinde-gossel.de,City,Non-Federal Agency,Gossel,TH
gemeinde-grafschaft.de,City,Non-Federal Agency,Grafschaft,RP
gemeinde-grebin.de,City,Non-Federal Agency,Grebin,SH
gemeinde-greiling.de,City,Non-Federal Agency,Greiling,BY
gemeinde-groeden.de,City,Non-Federal Agency,Gröden,BB
gemeindegrossgroenau.de,City,Non-Federal Agency,Groß Grönau,SH
gemeinde-gross-oesingen.de,City,Non-Federal Agency,Groß Oesingen,NI
gemeinde-grube.de,City,Non-Federal Agency,Grube,SH
gemeinde-gruenheide.de,City,Non-Federal Agency,Grünheide,BB
gemeinde-gruenwald.de,City,Non-Federal Agency,Grünwald,BY
gemeinde-gudendorf.de,City,Non-Federal Agency,Gudendorf,SH
gemeinde-gudow.de,City,Non-Federal Agency,Gudow,SH
gemeinde-guelzow.de,City,Non-Federal Agency,Gülzow,SH
gemeindegumtow.de,City,Non-Federal Agency,Gumtow,BB
gemeinde-gundelsheim.de,City,Non-Federal Agency,Gundelsheim,BY
gemeinde-gutenborn.info,City,Non-Federal Agency,Gutenborn,ST
gemeinde-guttenberg.de,City,Non-Federal Agency,Guttenberg,BY
gemeinde-haag.de,City,Non-Federal Agency,Haag an der Amper,BY
gemeinde-haarbach.de,City,Non-Federal Agency,Haarbach,BY
gemeinde-haar.de,City,Non-Federal Agency,Haar,BY
gemeinde-halbe.de,City,Non-Federal Agency,Halbe,BB
gemeinde-hambach.de,City,Non-Federal Agency,Hambach,RP
gemeinde-hamdorf.de,City,Non-Federal Agency,Hamdorf,SH
gemeinde-handewitt.de,City,Non-Federal Agency,Handewitt,SH
gemeinde-harra.de,City,Non-Federal Agency,Harra,TH
gemeinde-harsdorf.de,City,Non-Federal Agency,Harsdorf,BY
gemeinde-hartmannsdorf.de,City,Non-Federal Agency,Hartmannsdorf,SN
gemeinde-haselbach.de,City,Non-Federal Agency,Haselbach,TH
gemeinde-hasel.de,City,Non-Federal Agency,Hasel,BW
gemeinde-hasenkrug.de,City,Non-Federal Agency,Hasenkrug,SH
gemeinde-hausen.de,City,Non-Federal Agency,Hausen,BY
gemeinde-heede.de,City,Non-Federal Agency,Heede,SH
gemeinde-heidenau.de,City,Non-Federal Agency,Heidenau,NI
gemeinde-heidesee.de,City,Non-Federal Agency,Heidesee,BB
gemeinde-helbra.de,City,Non-Federal Agency,Helbra,ST
gemeinde-hellingen.de,City,Non-Federal Agency,Hellingen,TH
gemeinde-helpsen.de,City,Non-Federal Agency,Helpsen,NI
gemeinde-helsa.de,City,Non-Federal Agency,Helsa,HE
gemeinde-herbsleben.de,City,Non-Federal Agency,Herbsleben,TH
gemeinde-hespe.de,City,Non-Federal Agency,Hespe,NI
gemeinde-hetzerath.de,City,Non-Federal Agency,Hetzerath,RP
gemeinde-heyen.de,City,Non-Federal Agency,Heyen,NI
gemeinde-hirschbach.de,City,Non-Federal Agency,Hirschbach,BY
gemeinde-hochdorf.de,City,Non-Federal Agency,Hochdorf,BW
gemeinde-hoehn.de,City,Non-Federal Agency,Höhn,RP
gemeinde-hoergertshausen.de,City,Non-Federal Agency,Hörgertshausen,BY
gemeinde-hohenstein.de,City,Non-Federal Agency,Hohenstein,BW
gemeindehohenstein-harz.de,City,Non-Federal Agency,Hohenstein,TH
gemeinde-hohenwarte.de,City,Non-Federal Agency,Hohenwarte,TH
gemeinde-hohn.de,City,Non-Federal Agency,Hohn,SH
gemeinde-hollenbach.de,City,Non-Federal Agency,Hollenbach,BY
gemeinde-holzhausen.de,City,Non-Federal Agency,Holzhausen an der Haide,RP
gemeinde-holzheim.de,City,Non-Federal Agency,Holzheim,BY
gemeinde-hoppegarten.de,City,Non-Federal Agency,Hoppegarten,BB
gemeinde-hosenfeld.de,City,Non-Federal Agency,Hosenfeld,HE
gemeinde-hosskirch.de,City,Non-Federal Agency,Hoßkirch,BW
gemeinde-hottenbach.de,City,Non-Federal Agency,Hottenbach,RP
gemeinde-huenstetten.de,City,Non-Federal Agency,Hünstetten,HE
gemeinde-huy.de,City,Non-Federal Agency,Huy,ST
gemeinde-igel.de,City,Non-Federal Agency,Igel,RP
gemeinde-ilmtal.de,City,Non-Federal Agency,Ilmtal,TH
gemeinde-ilsede.de,City,Non-Federal Agency,Ilsede,NI
gemeinde-immenstedt.de,City,Non-Federal Agency,Immenstedt,SH
gemeinde-inning.de,City,Non-Federal Agency,Inning am Holz,BY
gemeinde-isenbuettel.de,City,Non-Federal Agency,Isenbüttel,NI
gemeinde-jade.de,City,Non-Federal Agency,Jade,NI
gemeinde-jesberg.de,City,Non-Federal Agency,Jesberg,HE
gemeinde-juist.de,City,Non-Federal Agency,Juist,NI
gemeinde-jungingen.de,City,Non-Federal Agency,Jungingen,BW
gemeinde-kaebschuetztal.de,City,Non-Federal Agency,Käbschütztal,SN
gemeinde-kalbach.de,City,Non-Federal Agency,Kalbach,HE
gemeinde-kalkhorst.de,City,Non-Federal Agency,Kalkhorst,MV
gemeinde-kalt.de,City,Non-Federal Agency,Kalt,RP
gemeinde-kanzach.de,City,Non-Federal Agency,Kanzach,BW
gemeinde-karbach.de,City,Non-Federal Agency,Karbach,RP
gemeinde-karlsburg.de,City,Non-Federal Agency,Karlsburg,MV
gemeinde-karstaedt.de,City,Non-Federal Agency,Karstädt,BB
gemeinde-kasdorf.de,City,Non-Federal Agency,Kasdorf,RP
gemeinde-katzhuette.de,City,Non-Federal Agency,Katzhütte,TH
gemeinde-kefenrod.de,City,Non-Federal Agency,Kefenrod,HE
gemeinde-kettig.de,City,Non-Federal Agency,Kettig,RP
gemeinde-kirchberg.de,City,Non-Federal Agency,Kirchberg,BY
gemeinde-kirchdorf-amper.de,City,Non-Federal Agency,Kirchdorf an der Amper,BY
gemeinde-kirchdorf.de,City,Non-Federal Agency,Kirchdorf,BY
gemeinde-kist.de,City,Non-Federal Agency,Kist,BY
gemeinde-kleinkahl.de,City,Non-Federal Agency,Kleinkahl,BY
gemeinde-klingenberg.de,City,Non-Federal Agency,Klingenberg,SN
gemeinde-koberg.de,City,Non-Federal Agency,Koberg,SH
gemeinde-koeditz.de,City,Non-Federal Agency,Köditz,BY
gemeinde-koenigsdorf.de,City,Non-Federal Agency,Königsdorf,BY
gemeinde-koenigsheim.de,City,Non-Federal Agency,Königsheim,BW
gemeinde-koenigshuegel.de,City,Non-Federal Agency,Königshügel,SH
gemeinde-kollig.de,City,Non-Federal Agency,Kollig,RP
gemeinde-kordel.de,City,Non-Federal Agency,Kordel,RP
gemeinde-kosel.de,City,Non-Federal Agency,Kosel,SH
gemeinde-kottmar.de,City,Non-Federal Agency,Kottmar,SN
gemeinde-krauthausen.de,City,Non-Federal Agency,Krauthausen,TH
gemeinde-kreba-neudorf.de,City,Non-Federal Agency,Kreba-Neudorf,SN
gemeinde-krebeck.de,City,Non-Federal Agency,Krebeck,NI
gemeinde-kroelpa.de,City,Non-Federal Agency,Krölpa,TH
gemeinde-krombach.de,City,Non-Federal Agency,Krombach,BY
gemeinde-krunkel.de,City,Non-Federal Agency,Krunkel,RP
gemeinde-kubschuetz.de,City,Non-Federal Agency,Kubschütz,SN
gemeinde-kuekels.de,City,Non-Federal Agency,Kükels,SH
gemeinde-kunreuth.de,City,Non-Federal Agency,Kunreuth,BY
gemeinde-lachen.de,City,Non-Federal Agency,Lachen,BY
gemeinde-lampertswalde.de,City,Non-Federal Agency,Lampertswalde,SN
gemeinde-langenbach.de,City,Non-Federal Agency,Langenbach,BY
gemeinde-latendorf.de,City,Non-Federal Agency,Latendorf,SH
gemeinde-lauben.de,City,Non-Federal Agency,Lauben,BY
gemeinde-laudenbach.de,City,Non-Federal Agency,Laudenbach,BW
